[0.0,  0.0003965297982553486,  0.9996033915370078,  0.0,  3.933236839109256e-08,  0.0,  0.0,  0.0,  3.933236839109128e-08,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.01806239501649766,  0.9817699046842477,  0.0,  8.38501496272223e-05,  0.0,  0.0,  0.0,  8.385014962722212e-05,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.05683893606213915,  0.9413913228272232,  0.0,  0.000884870555318797,  0.0,  0.0,  0.0,  0.0008848705553187973,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.10843650753574977,  0.8844746953540588,  0.0,  0.0035443985550957483,  0.0,  0.0,  0.0,  0.003544398555095751,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.16443862423538141,  0.8171060060229552,  0.0,  0.009227684870831624,  0.0,  0.0,  0.0,  0.009227684870831613,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.21762044109151207,  0.7448753000891629,  0.0,  0.018752129409662557,  0.0,  0.0,  0.0,  0.018752129409662557,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.2627445987976592,  0.6724987429047455,  0.0,  0.03237832914879757,  0.0,  0.0,  0.0,  0.03237832914879758,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.2968541608848389,  0.603632354248549,  0.0,  0.04975674243330606,  0.0,  0.0,  0.0,  0.049756742433305974,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.31915067822902443,  0.5408482545670709,  0.0,  0.07000053360195234,  0.0,  0.0,  0.0,  0.0700005336019524,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3305832174097311,  0.4857306719825481,  0.0,  0.09184305530386046,  0.0,  0.0,  0.0,  0.09184305530386043,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33328383346707563,  0.4390449261134607,  0.0,  0.11383562020973174,  0.0,  0.0,  0.0,  0.11383562020973183,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.32997231919563424,  0.4009361808810688,  0.0,  0.1345457499616484,  0.0,  0.0,  0.0,  0.1345457499616484,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.32342573130608293,  0.3711234078521523,  0.0,  0.15272543042088235,  0.0,  0.0,  0.0,  0.15272543042088244,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3160739690729534,  0.3490651209541546,  0.0,  0.16743045498644604,  0.0,  0.0,  0.0,  0.167430454986446,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3097483489792416,  0.33408475831151285,  0.0,  0.17808344635462284,  0.0,  0.0,  0.0,  0.17808344635462264,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3055807271482109,  0.32545339783137184,  0.0,  0.18448293751020853,  0.0,  0.0,  0.0,  0.18448293751020875,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.30402929086180813,  0.32243477269977716,  0.0,  0.18676796821920752,  0.0,  0.0,  0.0,  0.1867679682192073,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.30499474709955476,  0.32430192010477976,  0.0,  0.1853516663978326,  0.0,  0.0,  0.0,  0.18535166639783274,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.30798675601315506,  0.33033640261322617,  0.0,  0.1808384206868095,  0.0,  0.0,  0.0,  0.18083842068680933,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.31230345713622326,  0.33982040809670155,  0.0,  0.17393806738353773,  0.0,  0.0,  0.0,  0.17393806738353754,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.31719459847711007,  0.35202987807070657,  0.0,  0.16538776172609168,  0.0,  0.0,  0.0,  0.1653877617260915,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.32198877725604114,  0.3662338909734362,  0.0,  0.1558886658852614,  0.0,  0.0,  0.0,  0.15588866588526126,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3261755692875053,  0.3817025072908497,  0.0,  0.1460609617108226,  0.0,  0.0,  0.0,  0.1460609617108223,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.32944228996999225,  0.39772267638025166,  0.0,  0.136417516824878,  0.0,  0.0,  0.0,  0.136417516824878,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33167181839249504,  0.41361992323397323,  0.0,  0.1273541291867659,  0.0,  0.0,  0.0,  0.1273541291867659,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3329119372194663,  0.4287824981129356,  0.0,  0.11915278233379907,  0.0,  0.0,  0.0,  0.11915278233379896,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33332809575001493,  0.4426844431393439,  0.0,  0.11199373055532055,  0.0,  0.0,  0.0,  0.11199373055532064,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3331508421398848,  0.4549044541103995,  0.0,  0.10597235187485787,  0.0,  0.0,  0.0,  0.10597235187485785,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3326270366679116,  0.4651382776815289,  0.0,  0.10111734282527976,  0.0,  0.0,  0.0,  0.10111734282527972,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3319810436939267,  0.4732034542184684,  0.0,  0.09740775104380248,  0.0,  0.0,  0.0,  0.09740775104380248,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33138903329900843,  0.47903628906543494,  0.0,  0.09478733881777819,  0.0,  0.0,  0.0,  0.09478733881777833,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3309667923156845,  0.482681851864917,  0.0,  0.09317567790969933,  0.0,  0.0,  0.0,  0.09317567790969922,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33076936123956757,  0.4842784664829153,  0.0,  0.09247608613875855,  0.0,  0.0,  0.0,  0.09247608613875855,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3307995154755033,  0.48403852385836615,  0.0,  0.0925809803330653,  0.0,  0.0,  0.0,  0.09258098033306518,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33102158335995036,  0.4822275379533384,  0.0,  0.09337543934335565,  0.0,  0.0,  0.0,  0.09337543934335554,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3313772167603201,  0.47914321870237514,  0.0,  0.09473978226865234,  0.0,  0.0,  0.0,  0.09473978226865237,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3318003168573721,  0.475096024051349,  0.0,  0.09655182954563939,  0.0,  0.0,  0.0,  0.09655182954563946,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33222916232006244,  0.47039225053715666,  0.0,  0.09868929357139039,  0.0,  0.0,  0.0,  0.0986892935713905,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3326146992844677,  0.46532029727935953,  0.0,  0.10103250171808648,  0.0,  0.0,  0.0,  0.10103250171808631,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33292478142500465,  0.4601403467456907,  0.0,  0.10346743591465239,  0.0,  0.0,  0.0,  0.10346743591465217,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3331447942295674,  0.4550773842985112,  0.0,  0.10588891073596074,  0.0,  0.0,  0.0,  0.10588891073596077,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33327551318425086,  0.4503172459984796,  0.0,  0.10820362040863486,  0.0,  0.0,  0.0,  0.1082036204086346,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3333292296307762,  0.4460052429264837,  0.0,  0.11033276372137005,  0.0,  0.0,  0.0,  0.11033276372136998,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3333251634786869,  0.4422468506280518,  0.0,  0.11221399294663065,  0.0,  0.0,  0.0,  0.11221399294663072,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3332850221862527,  0.43910995680033765,  0.0,  0.1138025105067049,  0.0,  0.0,  0.0,  0.11380251050670478,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33322932134332844,  0.43662820848384887,  0.0,  0.11507123508641134,  0.0,  0.0,  0.0,  0.11507123508641141,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3331748112718993,  0.43480507179467964,  0.0,  0.1160100584667106,  0.0,  0.0,  0.0,  0.11601005846671046,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3331331028542561,  0.4336182958186442,  0.0,  0.11662430066354985,  0.0,  0.0,  0.0,  0.11662430066354992,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33311038594168624,  0.4330245454869312,  0.0,  0.11693253428569131,  0.0,  0.0,  0.0,  0.11693253428569131,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.3331080011402206,  0.4329640288563881,  0.0,  0.11696398500169577,  0.0,  0.0,  0.0,  0.11696398500169569,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
[0.0,  0.33312356250139813,  0.433364989545652,  0.0,  0.11675572397647499,  0.0,  0.0,  0.0,  0.11675572397647481,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0]
