,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111,Time,Protocol,Randomizations,Identities
21,0.09291283948181589,0.12313832332884612,0.17132657482002575,0.016022104804447608,0.17275018573183,0.020167260743420286,0.02227794426994223,0.007066178027960673,0.2494837129435915,0.022524283749779817,0.026512622322489132,0.008578151976487846,0.03794068272583818,0.00999715941053579,0.01643078141691697,0.0028711942460721705,1.26,RAW,1,0
22,0.06108534201334188,0.13244997152742496,0.21049333077475346,0.01420777931159245,0.1687921531451911,0.02840498998667179,0.030485440892905304,0.010381231135009699,0.17581536940927825,0.029735015419621362,0.056223956870256414,0.009707079203291216,0.0490501623941594,0.007244661744040254,0.011887992234993063,0.004035523937469453,1.3199999999999998,RAW,1,0
23,0.056103917798013395,0.13901584099348038,0.20003130522153306,0.011535107068183835,0.18265009474618368,0.0383491841151462,0.048645080766256864,0.013077598685007475,0.15697371329089466,0.015471070009975925,0.031580575542259924,0.007440762537574658,0.06213896797622001,0.012619405414974878,0.020583209391494477,0.0037841664428005894,1.38,RAW,1,0
24,0.07890070221372975,0.10918955724113374,0.19448884505630856,0.008226815441587166,0.24578292859341347,0.019203381787014275,0.03791436192777205,0.010459800233894123,0.1473940773897581,0.02005589789373211,0.045098413446461,0.008079817395767203,0.05142216399088241,0.008362216486316344,0.013153726321189649,0.0022672945810401756,1.44,RAW,1,0
25,0.04548419569461748,0.10735538873783829,0.23698152531892022,0.013182454782339,0.14483790166818644,0.017746627368364583,0.03712013593596113,0.0136380802770654,0.22249876432510624,0.02064035520323367,0.05840772568278427,0.01289410451975908,0.047566152819385074,0.005214041389058186,0.013234131056605775,0.003198415220775602,1.5,RAW,1,0
26,0.08813055267780136,0.09200035278112921,0.19296255710101418,0.011470338639403518,0.14371601746899507,0.014531153906427842,0.015668945056200204,0.008204556241949552,0.27766493257964187,0.03256310352580547,0.0410931700739178,0.00974164552827407,0.04243700683593897,0.010194322460656905,0.01560274853854089,0.004018596584302933,1.56,RAW,1,0
27,0.07779161189086317,0.08033730148520589,0.29871790734453135,0.010884027262835154,0.08591954026159064,0.012484282021591716,0.048021561737853706,0.006230362734240896,0.2221501350550011,0.012957136253983557,0.03320321737499963,0.008731312038283317,0.06178364236140104,0.006503551506956627,0.030257562408772386,0.004026848261889951,1.6199999999999999,RAW,1,0
28,0.04942294518724203,0.0672294393231274,0.21384757776202346,0.010582967536014709,0.09791900697444231,0.0135924946575305,0.032325500145876436,0.008197687056724183,0.3762691328601007,0.023207766247491095,0.029182278508322907,0.011411120256102055,0.033974258750973166,0.00986399150758525,0.0197218682548568,0.0032519649715870517,1.68,RAW,1,0
29,0.06264031576430695,0.05043244616113223,0.18536060946452684,0.006973637625934105,0.10258707154123352,0.011617635518214231,0.021614473825530105,0.004642540791218604,0.38743001710707725,0.02389833485206532,0.05895342607749171,0.01480155322860085,0.04190119343726472,0.00649814637653969,0.01725260634499614,0.003395991883867792,1.74,RAW,1,0
30,0.06941915466515206,0.034413016321563336,0.18712565933238054,0.009649258778920727,0.05235614301202465,0.009241010319417313,0.04388682019606551,0.006501432253182409,0.38668119643822074,0.01076027543419865,0.040340730103192037,0.019876624012370746,0.09173479026556959,0.005735141808253418,0.0252538498399501,0.007024897219538289,1.7999999999999998,RAW,1,0
31,0.0876804873863878,0.05081710056028222,0.20720775902181948,0.008971076168783431,0.07303070039901545,0.007647607858327022,0.02005167034779108,0.00398606053658225,0.3718106579596484,0.018099068582363046,0.05094782086463201,0.014313798299668445,0.05082632167491237,0.007516797544249767,0.023484531487187838,0.003608541308349525,1.8599999999999999,RAW,1,0
32,0.04309019988837365,0.03820259861976854,0.2215048576575456,0.009873641954753733,0.13183792497659214,0.007094343163840976,0.04281741225511401,0.008460662102590851,0.35651541122803315,0.011833370598309164,0.029903238327497094,0.01375176489452606,0.05229714234514444,0.005012439657813204,0.024460583078649605,0.0033444092514478335,1.92,RAW,1,0
33,0.05927293999917652,0.053242002801086596,0.25683420097759513,0.012334301314366792,0.10768840684295604,0.00801006131721258,0.028924322502784473,0.008280418749683634,0.32440347244635287,0.010596703281143436,0.04355370721007507,0.014254666880608528,0.03877268886712491,0.004800571414516927,0.025757391262786613,0.0032741441325299346,1.98,RAW,1,0
34,0.06453584598385072,0.05966263098433382,0.21707014922009604,0.0066214355690920774,0.1732173415190505,0.013306128966832883,0.02342077779798389,0.008794048762855741,0.27117382415075186,0.016967203968595978,0.055289075891732674,0.01172014430114558,0.03542825796555582,0.007991936011520144,0.033090554912059575,0.001710643994542697,2.04,RAW,1,0
35,0.055043328544380786,0.1040851297443878,0.22859494048859003,0.008133222693176092,0.13388125107857718,0.01784312059270647,0.03521661200112678,0.009587570251953368,0.2541744807412304,0.01795243697725434,0.03439251608656821,0.01284804806567047,0.053287570311004784,0.009672366565323791,0.020901967427694783,0.0043854384303547,2.1,RAW,1,0
36,0.0626512990270041,0.14285908576183026,0.26305682306290507,0.012553239118176695,0.13009353256666692,0.0221420660238665,0.03856145548548286,0.012159696809470972,0.1481704926932016,0.01926945237890978,0.033342573916015084,0.008668882772801891,0.06401260601134814,0.012187921115667218,0.023944964972255005,0.006325908284397857,2.16,RAW,1,0
37,0.04099771981218024,0.10901604269010813,0.18217231011175355,0.010525019129772112,0.24224708537804854,0.01761025296175735,0.03447457785960418,0.012242847240506678,0.22071192348542015,0.02131756608621405,0.028041080840646826,0.009014381564634825,0.04163358304613119,0.010290956318093994,0.01668815680506786,0.003016496670060278,2.2199999999999998,RAW,1,0
38,0.10004166864592767,0.11365946630016426,0.2603130225175561,0.010111524822966341,0.12843885921774686,0.01802541369179858,0.0359354296237212,0.008236711610526238,0.182854984136905,0.016756392420198586,0.04121402029914405,0.008377913265628326,0.05072329335672243,0.007200060136237792,0.015414118989925542,0.0026971209648311138,2.28,RAW,1,0
39,0.05767319514028738,0.13042768050603593,0.21375909671436732,0.014620596374399822,0.20373863841431122,0.024849836182231737,0.023909062960091255,0.012966718948317961,0.16586777414934484,0.0346826384984003,0.03691360470165401,0.007534186189261541,0.04683886698789217,0.010775650249410759,0.012458613187614232,0.0029838407963792856,2.34,RAW,1,0
40,0.08282353523334333,0.12428282333191944,0.21076533624456043,0.01526302059777563,0.1141108590880402,0.017100403266342712,0.03633447226419899,0.00971766246163215,0.20731797895278145,0.029707061417098706,0.05286265728765654,0.013494861694817081,0.04846977381769767,0.012001515589375974,0.02162580880725538,0.004122229945504387,2.4,RAW,1,0
41,0.0726392745688371,0.07948486210381121,0.22947842268964397,0.009468875993045295,0.12503505420194208,0.018055473255058647,0.03944171828869122,0.007334020253512232,0.25231761662018826,0.025068432129905345,0.059365160945638276,0.01233838096769715,0.04613133588576414,0.004087210146317813,0.01738722235841069,0.0023669395915366497,2.46,RAW,1,0
42,0.04161366863581232,0.06270423512659141,0.23955116472348542,0.007328629656513297,0.1554248525162184,0.014175629491473269,0.030062019365995108,0.010100537336653378,0.29585871634019384,0.01537947708044142,0.05807625667792385,0.014980321477449534,0.02703494654158967,0.005171087711438611,0.019920049746315546,0.00261840757190495,2.52,RAW,1,0
43,0.07210218353706155,0.048370000392630154,0.22622116140079204,0.011773553184022354,0.16552106658428484,0.009053428566715448,0.03399318844971284,0.007842691806192665,0.2681378339509488,0.01461878845132595,0.07028290707794657,0.010265040889712463,0.0381359014963851,0.005136179545771664,0.015549681689676034,0.0029963929768220014,2.58,RAW,1,0
44,0.07070354910503408,0.0777890572614984,0.20509566312738833,0.011000447298242028,0.08006244841688961,0.017939825452111306,0.035750520894008576,0.006504156472291891,0.3331954501288237,0.026258172520732398,0.050447664528014094,0.01366605816122451,0.04164418437361928,0.006447584382769771,0.016314368655865226,0.007180849221486872,2.6399999999999997,RAW,1,0
45,0.06995851262507834,0.05279182666112975,0.2404978687549422,0.007002266597737468,0.12831580073373663,0.008384023185560837,0.02218025390501445,0.006858978762294098,0.29917487263011133,0.011923185352383231,0.042987282417788784,0.011327455519496942,0.0603314940266328,0.007746939331484918,0.0271108359741795,0.0034084035224287846,2.6999999999999997,RAW,1,0
46,0.04870608920211542,0.06767074259303539,0.22391794391918693,0.00842710640685457,0.08677781127066345,0.01423719707323315,0.03055250460435463,0.007665637241611916,0.3716614798081274,0.01888974105680837,0.030600556713731113,0.012645974702620492,0.04277589298303183,0.008159168275635221,0.02341016982532647,0.0039019843236638083,2.76,RAW,1,0
47,0.05503700223011732,0.050552529694979566,0.24989740325153942,0.008657337480671027,0.09421095354989847,0.009843949413612703,0.03395763465077305,0.00807590436309935,0.3443649023742087,0.010375984806798928,0.03366357439355882,0.01755937244527053,0.05015458930342494,0.00529788145829448,0.024422613257702657,0.0039283673260500545,2.82,RAW,1,0
48,0.06438879548338197,0.09200255376199323,0.23497214031207747,0.007348164296837964,0.10163228160365378,0.01250888249556801,0.03197290308633806,0.006651569181420086,0.2778494656695694,0.0239414613259298,0.046011948139387686,0.014199531473836915,0.0473716164974015,0.009649675005209532,0.025559625110382924,0.003939386557011722,2.88,RAW,1,0
49,0.06418632759960848,0.09705999322397295,0.23740205008356127,0.009415756048749854,0.09858542732753711,0.01015763501826357,0.02615965830463646,0.008061522064338654,0.2906465337742597,0.0231848897246592,0.03876533181850241,0.013888046250510076,0.045130544133017717,0.010462860822664285,0.02325447695667515,0.003638946849043179,2.94,RAW,1,0
50,0.034266583913590894,0.05819313148749417,0.18898904748113596,0.00745766610080291,0.17105538475454188,0.00713994256794312,0.018016689328745738,0.008111403146376964,0.31668212900558645,0.025597130226760755,0.08611073185990428,0.015861771492958043,0.03249431852697373,0.0052364065391655255,0.022545958167219087,0.0022417054008005964,3.0,RAW,1,0
51,0.008497273280652543,0.00018414270848891203,0.012712832276378176,0.00036165721212756685,0.0025157369020597717,0.0001493595331067906,0.003048748446574986,0.0002150668851274592,0.8534995146808615,0.004906381894395362,0.03566082566670484,0.01961101104736302,0.020152100175649626,0.00236733140762693,0.0336229392780216,0.0024950786048607313,0.0,RC,40,0
52,0.02298177625635483,0.005022907932390844,0.06320862349273318,0.0046388533917347905,0.009929083894744355,0.0005308827390211724,0.007959292310216205,0.0031655612750032557,0.661494816847467,0.01743953272947383,0.0594775756670526,0.047413406560285906,0.037404394459373186,0.007935510920053642,0.038169559461598314,0.013228222062497031,0.06,RC,40,0
53,0.031625002431804515,0.017039871387717707,0.12516456213558638,0.0049267387738568735,0.017848288152399996,0.002845224983588994,0.014384978796985205,0.00632273064278808,0.5661443401853672,0.019888233123447577,0.056012016557577794,0.04059546158135608,0.035151156799737994,0.007999177026237333,0.04008850726474348,0.013963710156804993,0.12,RC,40,0
54,0.0398422487265909,0.048905826388075675,0.20633365005890586,0.011935645380774844,0.04552002118396276,0.008554582885959594,0.020758146271366712,0.008768222596178005,0.4386345850765279,0.01936876324534044,0.040245204844702516,0.03311556159330254,0.03319241602250336,0.007252890497476596,0.026407753760882967,0.011164481467449281,0.18,RC,40,0
55,0.04428403144628698,0.09222162218928767,0.24050790622163165,0.014514339846485058,0.09732489031497327,0.012502380168094773,0.02652749926628653,0.015246580434819176,0.31357010993377904,0.01685690461512904,0.033390033531249336,0.025146912659231087,0.028850603987591886,0.00937670808643143,0.020841217976181502,0.008838259322541503,0.24,RC,40,0
56,0.0526105965281264,0.15043426182504607,0.2140327792017378,0.018740706839361035,0.14461982736010628,0.022936988192148934,0.03137165783487641,0.01821584072388359,0.23055267318858058,0.016876478837829795,0.022321843513807706,0.0179953677275633,0.030170036766027367,0.00898694900714665,0.013411470019571924,0.006722522434186073,0.3,RC,40,0
57,0.058195506859110034,0.1950501398803411,0.17131941783850774,0.02010350926838269,0.20689571034334558,0.030287762606169135,0.031067527024407796,0.02177111906289191,0.16812170786363992,0.016078803533079382,0.017564175707648618,0.013435235751120418,0.026610276055755725,0.007882386529326945,0.009932169517143126,0.005684552159129708,0.36,RC,40,0
58,0.04950571460722936,0.23427011753857097,0.11992514383974648,0.0216996881547277,0.2468285780506269,0.03719392319900204,0.025544776190010894,0.025313015581395797,0.14636458850580564,0.020149058021247467,0.011324965905208088,0.011379084233325244,0.027317885313975943,0.009797436929481982,0.007629664514334827,0.00575635941531085,0.42,RC,40,0
59,0.048317260770533464,0.2427020347770567,0.12770055592531276,0.018803110992812882,0.25676564323575823,0.02561810558742612,0.020184110610112205,0.022859173193238196,0.1542600676197578,0.016706278761843846,0.010617511337460287,0.012208148630191035,0.021116469580184906,0.008805495543075923,0.007956136657654513,0.0053798967775811855,0.48,RC,40,0
60,0.05594332268654102,0.21798524732298621,0.14805642064853422,0.019875392032849652,0.2284095724403734,0.026406163460244422,0.024042128431106452,0.021493529282480082,0.16885029356376413,0.01585678925520351,0.014240250793422282,0.010772391325695312,0.02396277341385141,0.010083654669456777,0.00933569163832064,0.004686379035170254,0.54,RC,40,0
61,0.05332709024013451,0.16378680227325043,0.18989364966767763,0.02000208765094731,0.1720031266712177,0.021471232319206078,0.028315463201719536,0.02073854945102136,0.2209337035395183,0.017477526666769775,0.020348006360082382,0.01625515998450819,0.028156263252518025,0.007946421612846784,0.012818162291118722,0.0065267548174632985,0.6,RC,40,0
62,0.047848762140148444,0.1245887573999697,0.22760427097090738,0.01875519003135127,0.129036669085387,0.017602904770609187,0.028173191709518184,0.017384527456509598,0.26265707145098255,0.015103386594911051,0.02440360927030094,0.023072977732471734,0.02981822424763991,0.0095616592246281,0.01617783694081211,0.008210960973852856,0.6599999999999999,RC,40,0
63,0.037252234603348824,0.08147163428474853,0.23505347456713763,0.014574165500031174,0.08212172014047908,0.009658537453783473,0.022478949544412055,0.011315726738330924,0.36448278267450857,0.017535476913871344,0.03056963587708994,0.02685773131389994,0.026977784459403988,0.009581112043408287,0.02298695759262738,0.007082076292919121,0.72,RC,40,0
64,0.04791979054025773,0.0552842483703169,0.21410200380204714,0.012582271945804309,0.05204686810146982,0.006465223112083353,0.02181453633243978,0.009240925503145205,0.4147627161847584,0.017005436162246944,0.04507342438223295,0.02863894978518541,0.032559467979652604,0.008021603653431414,0.02517460032405324,0.00930793382087448,0.78,RC,40,0
65,0.03742030010660047,0.037322069725906626,0.18167596661772045,0.011371152249169196,0.033847228998022144,0.006435009824999669,0.01923643253946167,0.008252178553223147,0.48242852133113634,0.015551568140727197,0.04879786293530256,0.03701044004211459,0.03517096311028748,0.00832504176455301,0.024112054549170137,0.013043209511605149,0.84,RC,40,0
66,0.03998412943658647,0.03322229513363758,0.17591738243148927,0.010219639831095475,0.029634885389726393,0.004605085408183279,0.02055704252233712,0.006354368615484915,0.48374653401650963,0.01964707099867773,0.04467352693023903,0.036400887208669484,0.043822444589946635,0.008287436204172093,0.031568593288462954,0.01135867799478209,0.8999999999999999,RC,40,0
67,0.03220189133126691,0.03266915242011276,0.17511856030391032,0.009869633675769032,0.03098953385582437,0.0033885861064932104,0.019417076926879582,0.006486317101947654,0.4874244906806206,0.018416600368242806,0.05014030129571228,0.03711871031416915,0.040086871841228854,0.008375935679384109,0.0327202827878743,0.015576055310563967,0.96,RC,40,0
68,0.04274979069194713,0.0436411355780657,0.20840597618044246,0.013448698873966287,0.04118225952165482,0.006215224316271445,0.021533509741169597,0.006693274179313439,0.44078404518178477,0.017419328587777925,0.04372221061461557,0.034835082097667655,0.032528362718467436,0.0073754482444514475,0.029608810956908063,0.009856842515495939,1.02,RC,40,0
69,0.03501181016058306,0.05986009875200012,0.2268505365270823,0.01012372902776762,0.0713413299139326,0.010047799725471597,0.02915862017774715,0.007691665337485186,0.38379216263068877,0.01725031348948436,0.041244868656135275,0.025281807638545668,0.04042174533250247,0.008266202241869353,0.02392180332947573,0.0097355070592287,1.08,RC,40,0
70,0.036696285188238635,0.0888090365350085,0.2337526215759694,0.016314327332389945,0.09326148467519804,0.01266471606993003,0.029047788583993824,0.015237993235769944,0.3298864296034193,0.01930051371379594,0.03122767144765678,0.026073114224496523,0.02877119042329963,0.007261789077404507,0.02361924270367034,0.008075795609758447,1.14,RC,40,0
71,0.05175980741184568,0.11230818755242597,0.21191733697980097,0.01720430241399297,0.11903322869741108,0.01451655156564258,0.028076226123588306,0.014225779848784464,0.29499287306066496,0.018973599823488483,0.03241708151090395,0.020602149878355933,0.03076096377429923,0.009026284922902915,0.016553314038045518,0.007632312397846983,1.2,RC,40,0
72,0.04981649393614413,0.14176247236973383,0.20246764842193618,0.020353685069723605,0.15401880052256756,0.01870389840644445,0.02909174262236475,0.020337064975618494,0.23268666395236237,0.019104554424420148,0.026271610780610667,0.019727558406488106,0.03226963772637403,0.009779015528694398,0.0164816272643473,0.0071275255921700205,1.26,RC,40,0
73,0.04425378507896506,0.1616533958513789,0.2006739962055579,0.019297328866138126,0.15546510620289813,0.017932193496616386,0.027322240104644253,0.018772174236743933,0.23639868130922265,0.019463566728951467,0.02436664621399843,0.018769394649308647,0.025808939131128975,0.009288633583460557,0.012455680947018367,0.008078237393968615,1.3199999999999998,RC,40,0
74,0.04430960426527634,0.16974611075454854,0.1895576898664757,0.019123068141675824,0.1715986929898431,0.01996171726199801,0.02684552588824164,0.020437652743250306,0.22733583464194596,0.02012634194813496,0.019822297863760267,0.019854043675340518,0.02281576491727277,0.008669003544086212,0.013272144090103096,0.006524507408046721,1.38,RC,40,0
75,0.052208777450781806,0.16677184900440933,0.21023377749116448,0.017434933228030945,0.16365881107131136,0.019351207714898514,0.03234977145631603,0.018184140769840932,0.21170668137187018,0.017502784429674,0.023066604685800775,0.016043531876096723,0.026439671501612968,0.007613667392260664,0.012714872561152729,0.004718917994778344,1.44,RC,40,0
76,0.04866262842357666,0.14177430162431315,0.22027138347592803,0.018652795354147017,0.1292475046669667,0.018436703043227684,0.02965107616556297,0.015358727193692308,0.2529674943295916,0.01687484491512062,0.026050545726666364,0.019001812644873547,0.03033486521154771,0.009598586839992894,0.014549382187890194,0.008567348196902448,1.5,RC,40,0
77,0.03996858877527516,0.11815802888641339,0.22869234881386483,0.013485454171199871,0.12126329079821932,0.017259065297180402,0.03252043130517251,0.015846983673318105,0.2863794038094245,0.01935102214227341,0.031773724429167434,0.018895715138889938,0.02574839842671171,0.008771474969382829,0.015258882738031339,0.006627186625475472,1.56,RC,40,0
78,0.04413995447018996,0.08862095807641075,0.22919559871912637,0.0155411847013708,0.08220538919789273,0.012201624229154603,0.03188623421506267,0.013894819137399058,0.3305886800870041,0.015769280963413373,0.03192991099154889,0.024361121349878855,0.040966822160162675,0.008200341182436075,0.02071887021336931,0.009779210305579721,1.6199999999999999,RC,40,0
79,0.046002895270846555,0.07052342180794792,0.2191342856699152,0.015882278511526526,0.07427166992555145,0.00787487010289355,0.02201939409703057,0.011427780603725554,0.37721745503011,0.016869126655762946,0.03771729251848174,0.030859902406496605,0.029098079014347886,0.007717849458505136,0.022475098341372554,0.010908600585485977,1.68,RC,40,0
80,0.04142543334732882,0.0629207114569367,0.2226158206975419,0.012008377848520073,0.06437031505157202,0.007160802905904795,0.02120367087101865,0.008549110517714335,0.3938014711202076,0.0158548077008532,0.044166168922594125,0.030365522814331244,0.0301672438545792,0.00892588180934447,0.023963205750327572,0.01250145533122506,1.74,RC,40,0
81,0.04214652706716525,0.056660240298935655,0.2183287584460043,0.012910327431155843,0.054564719251968895,0.007880804605052479,0.023632385051454038,0.010196390446721418,0.39821275416617397,0.01880486902346515,0.03959982869734066,0.03223036151121333,0.039435819102189386,0.008619445623570022,0.025270690333502824,0.011506078944086716,1.7999999999999998,RC,40,0
82,0.04290080343992386,0.06125600032944333,0.20828134569562404,0.011781238194421284,0.05428567465077781,0.008014541587560401,0.019838582466642184,0.010041279483573324,0.419872412913428,0.01687712488908194,0.041211381994609414,0.03019476060298044,0.03468554023073841,0.008726963876497872,0.023315396985897536,0.008716952658799945,1.8599999999999999,RC,40,0
83,0.04693560808224819,0.059782719338833425,0.21395718465475239,0.013139267537041595,0.061201222419610256,0.008919304624729108,0.028525993056598184,0.010402314540848232,0.3886498708898898,0.01565609179812121,0.03991130649022922,0.027787472526202665,0.04408898488639555,0.007598478128645644,0.023616056182454902,0.00982812484339944,1.92,RC,40,0
84,0.04107783178829674,0.07903878875890413,0.2104824592229774,0.013826461149339036,0.07463364591427561,0.01006040127821092,0.02473240150955469,0.010906646441043073,0.3771295163375328,0.018207199097721675,0.03716867189030319,0.02965786567705235,0.03570543110013421,0.007930563340107178,0.021268609389785042,0.008173507104762051,1.98,RC,40,0
85,0.040459520549795173,0.09015730147586301,0.23194437947646665,0.01742380074398316,0.09321254398475969,0.011645938575870853,0.027372714498994904,0.01359913672162632,0.3271935776374739,0.01984096228618558,0.033388011698462956,0.02660507971906379,0.03162433236464624,0.00810799093395105,0.0179327446891489,0.00949196464370786,2.04,RC,40,0
86,0.03663231607971307,0.10642646683298962,0.24751938238986823,0.014320151230812447,0.10799497855323353,0.011026219687383293,0.025690310316408276,0.011512931385038134,0.3075115508735659,0.0166576098194103,0.03194027675219899,0.024637853167048644,0.023857890737009353,0.00813997667119215,0.018620959341741388,0.007511126162386758,2.1,RC,40,0
